APPOINTMENTID,APPOINTMENTDATE,APPOINTMENTSTARTTIME,APPOINTMENTDURATION,PROVIDERID
274790,2025-01-02,18:50:00,10,108
274290,2025-01-02,07:20:00,10,201
274356,2025-01-02,16:00:00,10,108
274784,2025-01-02,19:00:00,10,108
274712,2025-01-02,10:00:00,10,263
273628,2025-01-02,08:30:00,10,119
273878,2025-01-02,09:10:00,10,119
273764,2025-01-02,11:00:00,10,119
273719,2025-01-02,13:20:00,20,270
273738,2025-01-02,10:40:00,10,119
273663,2025-01-02,09:40:00,10,119
273835,2025-01-02,11:40:00,10,119
273780,2025-01-02,11:20:00,10,119
273178,2025-01-02,10:00:00,10,128
273144,2025-01-02,12:00:00,20,270
274929,2025-01-02,11:00:00,10,221
275025,2025-01-02,12:20:00,10,119
275278,2025-01-02,18:20:00,10,108
274091,2025-01-03,12:45:00,10,282
273138,2025-01-03,08:20:00,20,236
274721,2025-01-02,16:20:00,20,270
272794,2025-01-08,15:00:00,10,263
274245,2025-01-07,19:00:00,20,116
275011,2025-01-08,10:30:00,20,297
275363,2025-01-02,19:20:00,10,108
274265,2025-01-10,11:20:00,20,233
275171,2025-01-10,10:00:00,60,233
272974,2025-01-09,17:40:00,20,204
274655,2025-01-15,11:00:00,20,161
274238,2025-01-14,18:40:00,20,116
274778,2025-01-14,17:40:00,20,204
272767,2025-01-15,15:15:00,10,263
275290,2025-01-14,19:00:00,60,286
273901,2025-01-14,12:00:00,20,304
273861,2025-01-14,12:00:00,20,161
274017,2025-01-14,16:00:00,10,263
273042,2025-01-14,18:00:00,10,263
273769,2025-01-14,08:40:00,20,354
272561,2025-01-14,11:40:00,20,236
274124,2025-01-13,17:40:00,20,286
272073,2025-01-23,14:00:00,20,161
274947,2025-01-23,08:45:00,10,263
272752,2025-01-23,15:45:00,10,263
280256,2025-01-09,17:15:00,10,248
273679,2025-01-07,10:00:00,10,221
273876,2025-01-07,12:20:00,20,102
273665,2025-01-07,10:00:00,20,102
273105,2025-01-06,09:00:00,20,116
273129,2025-01-06,09:40:00,20,116
273046,2025-01-07,08:00:00,20,100
273374,2025-01-07,13:00:00,20,102
273323,2025-01-06,13:20:00,20,116
273257,2025-01-06,12:00:00,20,116
273881,2025-01-06,15:45:00,10,374
273055,2025-01-07,11:30:00,20,100
273212,2025-01-06,11:00:00,20,116
271275,2025-01-07,12:20:00,10,119
274920,2025-01-07,10:00:00,10,119
272098,2025-01-07,13:20:00,10,119
272032,2025-01-07,11:40:00,20,161
272364,2025-01-07,18:40:00,20,233
272131,2025-01-07,14:00:00,20,297
272013,2025-01-07,12:40:00,20,161
272736,2025-01-07,17:45:00,20,297
272413,2025-01-21,14:40:00,20,337
271291,2025-01-21,17:00:00,20,204
274948,2025-01-30,08:45:00,10,263
274999,2025-01-30,12:30:00,10,263
272645,2025-01-30,13:20:00,20,236
279649,2025-01-24,11:00:00,20,232
273770,2025-01-28,08:40:00,20,354
275291,2025-01-09,16:40:00,20,116
271426,2025-01-29,14:00:00,20,104
271932,2025-01-28,10:00:00,20,236
274846,2025-01-09,08:20:00,20,116
274953,2025-01-09,11:00:00,20,116
272749,2025-01-09,15:45:00,10,263
274891,2025-01-09,10:00:00,20,116
274830,2025-01-09,08:00:00,10,263
271425,2025-01-08,13:20:00,20,104
272238,2025-01-09,17:20:00,20,204
272642,2025-01-09,13:20:00,20,236
273306,2025-01-06,10:20:00,20,102
273128,2025-01-06,09:20:00,20,102
273005,2025-01-05,16:20:00,20,118
273006,2025-01-05,16:40:00,20,118
273008,2025-01-05,17:40:00,20,118
272976,2025-01-06,19:20:00,20,118
273011,2025-01-05,17:00:00,20,118
271484,2025-01-06,12:20:00,20,161
275023,2025-01-06,14:00:00,10,119
272409,2025-01-06,13:30:00,10,228
272571,2025-01-06,10:40:00,10,225
274958,2025-01-06,13:00:00,10,119
274980,2025-01-06,13:20:00,10,119
272871,2025-01-13,08:30:00,10,263
272106,2025-01-24,13:00:00,20,236
272314,2025-01-17,18:20:00,20,286
271361,2025-01-05,12:00:00,20,290
275375,2025-01-02,19:30:00,10,108
275332,2025-01-02,18:00:00,10,108
274858,2025-01-02,09:30:00,10,221
274884,2025-01-02,12:00:00,60,287
275010,2025-01-02,11:30:00,10,221
275268,2025-01-02,16:30:00,10,108
274812,2025-01-02,07:40:00,10,221
275087,2025-01-02,13:00:00,20,287
275103,2025-01-02,13:30:00,10,221
274885,2025-01-02,10:20:00,10,128
275306,2025-01-02,19:10:00,10,108
275122,2025-01-02,14:00:00,10,128
275263,2025-01-02,16:00:00,20,287
275095,2025-01-02,14:45:00,10,263
275004,2025-01-02,12:30:00,10,263
273953,2025-01-02,15:30:00,10,263
273652,2025-01-02,09:15:00,10,263
272897,2025-01-02,11:00:00,10,263
272750,2025-01-02,15:45:00,10,263
274974,2025-01-02,11:30:00,10,263
274949,2025-01-02,08:45:00,10,263
274831,2025-01-02,08:00:00,10,263
275117,2025-01-02,16:15:00,10,263
272432,2025-01-02,15:00:00,20,270
271089,2025-01-02,15:00:00,60,161
270943,2025-01-02,10:00:00,60,236
274092,2025-01-07,16:00:00,20,116
275065,2025-01-08,15:45:00,10,263
274413,2025-01-08,10:40:00,20,161
272762,2025-01-08,15:15:00,10,263
271873,2025-01-08,09:00:00,20,236
271312,2025-01-03,15:20:00,20,161
272473,2025-01-03,09:00:00,20,236
272047,2025-01-03,10:40:00,20,270
272312,2025-01-03,18:20:00,20,286
272723,2025-01-14,18:40:00,20,204
270462,2025-01-15,18:20:00,20,286
270474,2025-01-14,18:20:00,20,286
270373,2025-01-15,15:00:00,20,161
270112,2025-01-15,08:00:00,20,236
272268,2025-01-07,18:20:00,20,233
273594,2025-01-06,20:20:00,20,118
271493,2025-01-07,10:00:00,20,236
275096,2025-01-09,14:45:00,10,263
272890,2025-01-09,11:00:00,10,263
272876,2025-01-09,10:00:00,10,263
271799,2025-01-06,12:20:00,20,225
272037,2025-01-02,08:20:00,20,236
271838,2025-01-06,10:00:00,10,225
272135,2025-01-06,11:40:00,10,225
272189,2025-01-06,13:00:00,10,225
272886,2025-01-02,08:15:00,10,263
270511,2025-01-02,19:40:00,20,233
268717,2025-01-03,17:40:00,20,161
269742,2025-01-07,12:45:00,10,263
269038,2025-01-07,08:20:00,20,354
271364,2025-01-12,12:00:00,20,290
267983,2025-01-28,10:00:00,10,289
268071,2025-01-28,10:15:00,10,289
269566,2025-01-06,10:30:00,10,374
271191,2025-01-03,19:20:00,20,286
271183,2025-01-17,19:20:00,20,286
269629,2025-01-02,13:40:00,20,161
270883,2025-01-02,16:00:00,20,161
268044,2025-01-07,18:00:00,10,263
271115,2025-01-07,18:20:00,20,204
271294,2025-01-07,13:50:00,10,119
269307,2025-01-06,16:00:00,20,288
271137,2025-01-02,12:00:00,60,236
270648,2025-01-02,13:40:00,20,375
282176,2025-01-05,20:40:00,10,221
282172,2025-01-05,19:50:00,10,221
282141,2025-01-05,11:00:00,20,290
282147,2025-01-05,14:20:00,20,290
274906,2025-01-02,09:50:00,10,221
282158,2025-01-02,07:00:00,10,221
282186,2025-01-02,07:40:00,10,201
277702,2025-01-03,10:00:00,10,282
277708,2025-01-03,10:15:00,10,282
279514,2025-01-02,09:45:00,10,168
279496,2025-01-02,09:30:00,10,168
277820,2025-01-06,12:40:00,20,287
277683,2025-01-06,14:20:00,20,161
268142,2025-01-08,18:40:00,20,286
270353,2025-01-08,14:40:00,20,116
268119,2025-01-07,13:20:00,20,354
269462,2025-01-03,10:20:00,20,232
277778,2025-01-09,17:15:00,10,108
281320,2025-01-08,13:10:00,10,168
271547,2025-01-10,13:00:00,60,233
277794,2025-01-09,17:40:00,20,286
277786,2025-01-10,14:00:00,10,128
277727,2025-01-10,11:20:00,10,128
277747,2025-01-09,12:00:00,10,248
277718,2025-01-10,11:00:00,10,248
277793,2025-01-09,17:00:00,20,286
271181,2025-01-10,19:20:00,20,286
257204,2025-01-10,17:40:00,20,286
267994,2025-01-13,19:00:00,10,289
268074,2025-01-13,19:15:00,10,289
269085,2025-01-13,12:00:00,20,288
269030,2025-01-13,11:00:00,10,263
270896,2025-01-07,19:20:00,20,204
277737,2025-01-10,11:45:00,10,108
277748,2025-01-10,12:00:00,10,108
269743,2025-01-14,12:45:00,10,263
268484,2025-01-14,08:00:00,20,100
268082,2025-01-14,10:00:00,10,128
268181,2025-01-14,10:45:00,10,289
268083,2025-01-14,12:30:00,10,263
268184,2025-01-14,10:15:00,10,289
268172,2025-01-14,11:30:00,10,263
267958,2025-01-14,09:45:00,10,289
267972,2025-01-14,10:30:00,10,289
269362,2025-01-14,17:30:00,20,100
268924,2025-01-14,08:50:00,20,100
270841,2025-01-14,17:00:00,20,204
277856,2025-01-14,13:20:00,20,161
281328,2025-01-14,12:00:00,10,201
278554,2025-01-14,10:40:00,20,100
269929,2025-01-13,17:40:00,20,116
269019,2025-01-13,12:00:00,20,354
268978,2025-01-13,11:20:00,20,354
272668,2025-01-14,13:20:00,20,355
268005,2025-01-15,18:45:00,10,289
268185,2025-01-15,16:40:00,10,128
274334,2025-01-15,08:45:00,10,263
281330,2025-01-14,10:15:00,10,263
269691,2025-01-14,09:40:00,20,354
274946,2025-01-16,08:45:00,10,263
275018,2025-01-16,17:40:00,20,204
275093,2025-01-16,14:45:00,10,263
272882,2025-01-16,08:15:00,10,263
272812,2025-01-15,18:20:00,20,233
274829,2025-01-16,08:00:00,10,263
272751,2025-01-16,15:45:00,10,263
272505,2025-01-16,11:00:00,20,236
272374,2025-01-15,18:00:00,20,233
272891,2025-01-16,11:00:00,10,263
268251,2025-01-16,13:40:00,20,161
268045,2025-01-16,13:00:00,10,201
281314,2025-01-16,13:10:00,10,201
282166,2025-01-26,19:40:00,10,221
282162,2025-01-26,19:10:00,10,221
282170,2025-01-26,19:50:00,10,221
268671,2025-01-16,17:20:00,20,204
267988,2025-01-15,10:30:00,10,168
268129,2025-01-15,19:00:00,10,168
276660,2025-01-02,13:20:00,10,221
276569,2025-01-06,10:00:00,20,270
276396,2025-01-06,08:40:00,20,354
276369,2025-01-06,14:40:00,20,102
276444,2025-01-07,11:45:00,10,103
276745,2025-01-07,18:30:00,10,103
276263,2025-01-07,10:40:00,20,354
276731,2025-01-07,18:30:00,10,108
276330,2025-01-07,10:20:00,10,221
276335,2025-01-07,10:30:00,10,221
276637,2025-01-07,16:00:00,10,128
276726,2025-01-07,18:00:00,10,103
276502,2025-01-07,13:30:00,10,221
276372,2025-01-07,11:00:00,10,263
276375,2025-01-07,10:50:00,10,221
276762,2025-01-07,19:15:00,10,108
276237,2025-01-07,07:40:00,20,236
276772,2025-01-07,20:00:00,10,108
276362,2025-01-07,10:15:00,10,263
276440,2025-01-07,12:40:00,20,102
276495,2025-01-07,13:00:00,60,287
276251,2025-01-07,09:20:00,20,354
276741,2025-01-07,18:40:00,10,221
276614,2025-01-07,14:00:00,20,287
276303,2025-01-07,10:00:00,10,128
276452,2025-01-07,08:00:00,10,248
276300,2025-01-07,10:10:00,10,221
276613,2025-01-07,10:40:00,10,128
276678,2025-01-07,16:45:00,10,103
276533,2025-01-07,14:00:00,10,263
276435,2025-01-07,12:00:00,10,263
276575,2025-01-07,12:30:00,10,263
276459,2025-01-08,11:40:00,20,102
276499,2025-01-08,13:40:00,20,161
276681,2025-01-07,16:40:00,20,116
276488,2025-01-09,12:40:00,20,236
276254,2025-01-09,08:00:00,10,119
276492,2025-01-07,13:15:00,10,248
276693,2025-01-07,17:20:00,10,168
276719,2025-01-07,18:00:00,10,168
276577,2025-01-07,14:30:00,10,168
276505,2025-01-07,12:45:00,10,248
276755,2025-01-07,19:00:00,10,168
276618,2025-01-13,10:00:00,20,304
276407,2025-01-09,11:40:00,10,119
276666,2025-01-13,19:00:00,20,286
276357,2025-01-14,11:00:00,10,221
276497,2025-01-14,14:00:00,20,102
276679,2025-01-15,16:20:00,20,102
276429,2025-01-15,12:40:00,20,236
276250,2025-01-14,19:00:00,20,204
276717,2025-01-16,18:20:00,20,204
276265,2025-01-03,09:15:00,10,103
276596,2025-01-05,08:00:00,20,118
276422,2025-01-06,09:00:00,20,314
276066,2025-01-06,09:00:00,60,287
275809,2025-01-06,09:20:00,20,354
275735,2025-01-06,10:00:00,10,263
275865,2025-01-06,15:00:00,20,375
276067,2025-01-06,12:45:00,10,248
276086,2025-01-06,15:00:00,10,248
276199,2025-01-06,18:40:00,10,107
276184,2025-01-06,18:00:00,10,103
275982,2025-01-06,11:00:00,10,248
276147,2025-01-06,17:30:00,10,119
275990,2025-01-06,16:20:00,20,301
275859,2025-01-06,09:00:00,10,248
275951,2025-01-06,12:30:00,10,248
275964,2025-01-06,09:10:00,20,225
275846,2025-01-06,10:45:00,10,263
276334,2025-01-07,11:40:00,20,102
276292,2025-01-07,09:20:00,20,102
276724,2025-01-07,18:15:00,10,108
276426,2025-01-07,12:40:00,10,128
276722,2025-01-07,18:00:00,10,108
276736,2025-01-07,18:45:00,10,108
276484,2025-01-07,13:00:00,10,282
276344,2025-01-07,09:40:00,20,354
276447,2025-01-07,12:20:00,20,287
276658,2025-01-07,16:30:00,10,103
276400,2025-01-07,11:20:00,20,287
276574,2025-01-07,14:20:00,10,128
276758,2025-01-07,19:00:00,10,108
276441,2025-01-07,12:00:00,20,287
276337,2025-01-07,10:20:00,10,128
276572,2025-01-07,12:00:00,10,103
276268,2025-01-07,09:20:00,10,107
276282,2025-01-07,08:20:00,10,119
276271,2025-01-07,11:00:00,10,103
276437,2025-01-07,12:15:00,10,103
276341,2025-01-07,10:40:00,10,221
276269,2025-01-07,10:40:00,20,304
276361,2025-01-07,10:00:00,10,263
276732,2025-01-07,18:30:00,10,221
276373,2025-01-07,11:30:00,10,103
276100,2025-01-06,15:00:00,20,116
275978,2025-01-07,08:00:00,10,119
275745,2025-01-07,09:00:00,20,102
276565,2025-01-07,10:30:00,10,263
276277,2025-01-06,12:20:00,20,354
276064,2025-01-06,11:00:00,20,337
276185,2025-01-06,14:00:00,20,270
275923,2025-01-06,12:00:00,20,355
276052,2025-01-08,14:20:00,20,102
276332,2025-01-09,10:00:00,10,119
276363,2025-01-09,10:20:00,10,119
276291,2025-01-07,13:00:00,20,354
276556,2025-01-07,14:15:00,10,168
276710,2025-01-07,17:40:00,10,168
276723,2025-01-07,18:00:00,10,248
276631,2025-01-07,15:30:00,10,248
276536,2025-01-07,14:00:00,10,248
276721,2025-01-08,16:40:00,20,270
276689,2025-01-07,17:00:00,10,248
275967,2025-01-13,10:00:00,20,247
275968,2025-01-13,13:00:00,20,375
276643,2025-01-14,16:00:00,20,304
276587,2025-01-14,13:00:00,20,102
276739,2025-01-14,15:30:00,20,297
276606,2025-01-14,14:40:00,20,304
276383,2025-01-14,11:00:00,20,102
276351,2025-01-14,10:30:00,10,221
276296,2025-01-14,10:40:00,20,236
275895,2025-01-14,11:40:00,20,304
276171,2025-01-13,17:20:00,20,116
276767,2025-01-14,18:20:00,20,204
276527,2025-01-16,12:40:00,20,236
276358,2025-01-16,10:00:00,20,236
275687,2025-01-02,08:50:00,10,119
275688,2025-01-02,12:40:00,10,119
276806,2025-01-02,20:20:00,20,232
277200,2025-01-02,18:40:00,20,376
275611,2025-01-02,19:50:00,10,108
275462,2025-01-02,17:00:00,10,108
275544,2025-01-02,17:50:00,10,108
276805,2025-01-02,09:30:00,10,263
276879,2025-01-03,15:00:00,20,236
275407,2025-01-03,09:00:00,10,263
275460,2025-01-03,11:00:00,10,128
275503,2025-01-03,13:20:00,10,128
275558,2025-01-03,15:20:00,10,128
275513,2025-01-03,12:45:00,10,248
275464,2025-01-03,11:20:00,10,128
275494,2025-01-03,12:15:00,10,248
275535,2025-01-03,14:40:00,10,108
275426,2025-01-03,10:00:00,10,128
275499,2025-01-03,13:00:00,10,128
275459,2025-01-03,10:45:00,10,248
275527,2025-01-03,13:00:00,10,344
275391,2025-01-03,07:40:00,20,236
275398,2025-01-03,10:00:00,10,263
277120,2025-01-02,13:10:00,10,201
275669,2025-01-05,10:20:00,20,118
275836,2025-01-06,08:20:00,20,228
275958,2025-01-06,14:40:00,10,119
276188,2025-01-06,18:00:00,20,224
276191,2025-01-06,18:10:00,10,108
276087,2025-01-06,15:15:00,10,248
276002,2025-01-06,13:20:00,10,128
275808,2025-01-06,10:15:00,10,248
276112,2025-01-06,16:20:00,10,119
276149,2025-01-06,16:00:00,10,128
276065,2025-01-06,11:30:00,10,103
275794,2025-01-06,08:40:00,20,375
276159,2025-01-06,18:10:00,10,119
276130,2025-01-06,18:40:00,10,119
276125,2025-01-06,13:00:00,20,287
276138,2025-01-06,09:50:00,20,228
276194,2025-01-06,18:30:00,10,108
276183,2025-01-06,17:40:00,20,376
276223,2025-01-06,18:40:00,10,108
276045,2025-01-06,16:00:00,10,119
275740,2025-01-06,10:15:00,10,263
276022,2025-01-06,14:40:00,20,236
275795,2025-01-06,12:00:00,10,128
275699,2025-01-06,18:20:00,10,119
276056,2025-01-06,14:15:00,10,103
275692,2025-01-06,17:10:00,10,119
275693,2025-01-06,17:40:00,10,119
277068,2025-01-06,11:00:00,20,375
276110,2025-01-06,16:50:00,10,119
276061,2025-01-06,14:30:00,10,263
275727,2025-01-06,08:15:00,10,263
276912,2025-01-07,16:40:00,20,102
276192,2025-01-06,18:20:00,10,108
275443,2025-01-06,13:40:00,20,270
275953,2025-01-08,12:40:00,20,304
276071,2025-01-08,14:40:00,20,102
275828,2025-01-08,10:40:00,20,102
276044,2025-01-08,13:40:00,20,102
277034,2025-01-08,13:30:00,10,263
277137,2025-01-08,16:00:00,10,128
276890,2025-01-08,10:15:00,10,263
277028,2025-01-08,13:20:00,10,128
276823,2025-01-08,09:00:00,10,248
277151,2025-01-08,16:30:00,10,108
276789,2025-01-08,07:45:00,10,263
277098,2025-01-08,15:00:00,10,128
276830,2025-01-08,09:30:00,10,263
276877,2025-01-08,10:00:00,10,201
277048,2025-01-08,13:45:00,10,282
276891,2025-01-08,10:15:00,10,248
277039,2025-01-08,13:40:00,10,128
277117,2025-01-08,13:30:00,10,357
276820,2025-01-08,09:00:00,10,201
277027,2025-01-08,13:15:00,10,263
276788,2025-01-08,08:00:00,10,263
277142,2025-01-08,16:20:00,10,128
275630,2025-01-08,20:20:00,20,118
275629,2025-01-08,20:00:00,20,118
276974,2025-01-08,11:45:00,10,263
276991,2025-01-08,12:15:00,10,263
276829,2025-01-08,09:15:00,10,263
276076,2025-01-09,14:00:00,60,161
275748,2025-01-09,13:00:00,20,236
276866,2025-01-09,15:00:00,20,236
276996,2025-01-09,17:20:00,20,247
277090,2025-01-09,13:00:00,60,287
275472,2025-01-09,13:40:00,20,161
275615,2025-01-09,17:40:00,20,161
277040,2025-01-07,15:30:00,10,374
276817,2025-01-08,09:00:00,10,168
276940,2025-01-08,10:40:00,10,168
277234,2025-01-08,21:00:00,20,118
276945,2025-01-08,11:00:00,20,116
276803,2025-01-08,08:40:00,10,168
276977,2025-01-08,15:00:00,20,116
277172,2025-01-08,13:00:00,10,168
277069,2025-01-08,14:15:00,10,248
276983,2025-01-08,12:00:00,10,248
276994,2025-01-08,12:00:00,10,168
277077,2025-01-08,12:30:00,10,168
276992,2025-01-08,12:15:00,10,248
276888,2025-01-08,10:20:00,20,116
276928,2025-01-08,10:30:00,10,168
277064,2025-01-08,14:00:00,10,168
277079,2025-01-08,14:30:00,10,248
276818,2025-01-08,08:40:00,20,116
276802,2025-01-08,08:30:00,10,168
276905,2025-01-08,10:40:00,20,116
277197,2025-01-08,18:00:00,10,316
277056,2025-01-08,14:00:00,10,248
277153,2025-01-08,17:00:00,20,116
276826,2025-01-08,09:10:00,10,168
276894,2025-01-08,10:10:00,10,168
276876,2025-01-08,10:00:00,10,168
277230,2025-01-10,20:20:00,20,118
277223,2025-01-10,20:00:00,20,118
276918,2025-01-10,15:00:00,20,161
275545,2025-01-10,09:40:00,20,236
275614,2025-01-10,18:20:00,20,118
275601,2025-01-10,16:40:00,20,161
275617,2025-01-10,18:40:00,20,118
275415,2025-01-10,12:20:00,20,236
275625,2025-01-10,19:40:00,20,118
275624,2025-01-10,19:00:00,20,118
275627,2025-01-10,19:20:00,20,118
275420,2025-01-10,11:40:00,20,236
275481,2025-01-10,12:00:00,20,288
275533,2025-01-10,13:00:00,20,288
275707,2025-01-12,17:00:00,20,118
275660,2025-01-12,10:20:00,20,204
275704,2025-01-12,16:00:00,20,118
275934,2025-01-06,13:20:00,10,301
276063,2025-01-13,14:00:00,20,161
277089,2025-01-13,09:20:00,20,102
277043,2025-01-13,13:00:00,20,102
276971,2025-01-13,11:00:00,20,102
277005,2025-01-13,12:00:00,20,102
277095,2025-01-13,15:00:00,20,304
277121,2025-01-13,14:20:00,20,102
277058,2025-01-13,11:40:00,20,304
275752,2025-01-13,09:00:00,20,102
275942,2025-01-13,11:00:00,30,225
276808,2025-01-07,20:20:00,20,232
276005,2025-01-12,12:20:00,20,204
275996,2025-01-12,11:20:00,20,204
276989,2025-01-14,10:40:00,20,102
277193,2025-01-14,16:20:00,20,102
277133,2025-01-14,15:20:00,20,102
277165,2025-01-14,10:20:00,60,161
275502,2025-01-14,19:00:00,10,289
275602,2025-01-14,09:15:00,10,289
275501,2025-01-14,18:45:00,10,289
276102,2025-01-15,13:00:00,20,236
276871,2025-01-15,11:00:00,20,297
277154,2025-01-15,16:00:00,20,304
276862,2025-01-15,09:00:00,20,102
277220,2025-01-14,19:40:00,20,204
276815,2025-01-16,08:00:00,20,236
277101,2025-01-16,12:20:00,20,236
275392,2025-01-16,14:40:00,20,236
275650,2025-01-16,19:00:00,20,286
277267,2025-01-02,09:30:00,10,119
277559,2025-01-02,11:45:00,10,103
277284,2025-01-02,09:20:00,10,221
277444,2025-01-02,12:30:00,10,221
277263,2025-01-02,09:00:00,10,221
277385,2025-01-07,11:00:00,10,119
277622,2025-01-07,17:30:00,10,103
274359,2025-01-07,10:20:00,20,236
266068,2025-01-06,19:40:00,20,286
277244,2025-01-08,16:00:00,10,201
265701,2025-01-08,13:00:00,20,161
277306,2025-01-06,13:40:00,20,354
277310,2025-01-06,18:15:00,10,103
277376,2025-01-09,09:20:00,10,119
277350,2025-01-09,11:00:00,10,119
277419,2025-01-09,08:50:00,10,119
277572,2025-01-09,16:00:00,10,108
277638,2025-01-09,19:30:00,10,108
277392,2025-01-09,11:40:00,20,287
277373,2025-01-09,11:40:00,10,128
277251,2025-01-09,08:00:00,10,271
277276,2025-01-09,09:30:00,10,119
277530,2025-01-09,12:40:00,20,287
277363,2025-01-09,11:20:00,10,119
277325,2025-01-09,10:40:00,10,221
277374,2025-01-09,11:20:00,10,128
277635,2025-01-09,18:30:00,10,108
277243,2025-01-09,07:30:00,10,221
277517,2025-01-09,14:20:00,10,128
277475,2025-01-09,12:30:00,10,221
277578,2025-01-09,16:15:00,10,108
277413,2025-01-09,12:00:00,20,287
277440,2025-01-09,12:20:00,20,287
277625,2025-01-09,17:30:00,10,108
277464,2025-01-09,13:20:00,10,128
277580,2025-01-09,16:30:00,10,108
277247,2025-01-09,08:40:00,20,236
277379,2025-01-09,09:00:00,10,119
277334,2025-01-09,10:40:00,10,119
277403,2025-01-09,09:50:00,10,119
277298,2025-01-09,10:30:00,10,221
277523,2025-01-09,14:30:00,10,248
277266,2025-01-09,09:00:00,10,221
277569,2025-01-09,16:00:00,20,116
277250,2025-01-09,08:20:00,10,119
277338,2025-01-09,17:00:00,10,248
277637,2025-01-09,19:15:00,10,108
277652,2025-01-09,17:45:00,10,108
277529,2025-01-09,14:45:00,10,271
277327,2025-01-09,09:30:00,10,119
277296,2025-01-09,09:30:00,10,221
266133,2025-01-09,18:40:00,20,204
274558,2025-01-07,16:00:00,20,102
277447,2025-01-08,11:40:00,20,270
277581,2025-01-08,09:00:00,20,270
274395,2025-01-08,10:00:00,20,116
277583,2025-01-06,11:20:00,20,287
274419,2025-01-06,13:40:00,20,161
274597,2025-01-06,13:20:00,20,102
274637,2025-01-06,16:00:00,20,102
274454,2025-01-06,10:00:00,60,355
277253,2025-01-02,08:30:00,10,263
274537,2025-01-02,12:00:00,10,263
274307,2025-01-02,08:00:00,10,263
274699,2025-01-02,15:15:00,10,263
277248,2025-01-13,08:00:00,10,119
277421,2025-01-14,16:00:00,20,270
277409,2025-01-14,18:15:00,20,297
265850,2025-01-14,13:00:00,20,161
266070,2025-01-13,19:40:00,20,286
277633,2025-01-09,18:15:00,10,108
277397,2025-01-15,12:00:00,20,236
274572,2025-01-15,13:00:00,20,102
277431,2025-01-13,12:20:00,10,119
277595,2025-01-16,16:00:00,60,116
277618,2025-01-16,17:00:00,20,204
277423,2025-01-15,13:00:00,20,270
277372,2025-01-13,11:00:00,20,236
277644,2025-01-09,18:00:00,10,108
277375,2025-01-09,11:20:00,20,287
277264,2025-01-09,09:00:00,10,248
277561,2025-01-09,15:30:00,10,248
277412,2025-01-09,11:45:00,10,248
277290,2025-01-09,09:30:00,10,248
277301,2025-01-09,10:00:00,10,248
275445,2025-01-03,10:15:00,10,248
275636,2025-01-03,14:45:00,10,344
